month,town,resale_price
2012-03,GEYLANG,535000
2012-03,GEYLANG,538000
2012-03,GEYLANG,568000
2012-03,GEYLANG,575000
2012-03,GEYLANG,588000
2012-03,GEYLANG,593000
2012-03,GEYLANG,685000
2012-03,GEYLANG,700000
2012-03,GEYLANG,720000
2012-03,GEYLANG,730000
2012-03,HOUGANG,300000
2012-03,HOUGANG,306800
2012-03,HOUGANG,310000
2012-03,HOUGANG,313000
2012-03,HOUGANG,320000
2012-03,HOUGANG,320000
2012-03,HOUGANG,320000
2012-03,HOUGANG,323000
2012-03,HOUGANG,323000
2012-03,HOUGANG,325000
2012-03,HOUGANG,330000
2012-03,HOUGANG,333000
2012-03,HOUGANG,333000
2012-03,HOUGANG,336000
2012-03,HOUGANG,336000
2012-03,HOUGANG,345000
2012-03,HOUGANG,347000
2012-03,HOUGANG,350000
2012-03,HOUGANG,350000
2012-03,HOUGANG,351800
2012-03,HOUGANG,357000
2012-03,HOUGANG,358000
2012-03,HOUGANG,358000
2012-03,HOUGANG,358888
2012-03,HOUGANG,360000
2012-03,HOUGANG,361000
2012-03,HOUGANG,363000
2012-03,HOUGANG,372000
2012-03,HOUGANG,376000
2012-03,HOUGANG,378500
2012-03,HOUGANG,380000
2012-03,HOUGANG,381000
2012-03,HOUGANG,383000
2012-03,HOUGANG,384000
2012-03,HOUGANG,384000
2012-03,HOUGANG,386000
2012-03,HOUGANG,390000
2012-03,HOUGANG,400000
2012-03,HOUGANG,400000
2012-03,HOUGANG,400888
2012-03,HOUGANG,402000
2012-03,HOUGANG,403000
2012-03,HOUGANG,404000
2012-03,HOUGANG,405000
2012-03,HOUGANG,410000
2012-03,HOUGANG,412000
2012-03,HOUGANG,415000
2012-03,HOUGANG,415000
2012-03,HOUGANG,418000
2012-03,HOUGANG,421000
2012-03,HOUGANG,422000
2012-03,HOUGANG,425000
2012-03,HOUGANG,425000
2012-03,HOUGANG,427000
2012-03,HOUGANG,427000
2012-03,HOUGANG,428000
2012-03,HOUGANG,434000
2012-03,HOUGANG,435000
2012-03,HOUGANG,435000
2012-03,HOUGANG,435000
2012-03,HOUGANG,436000
2012-03,HOUGANG,438000
2012-03,HOUGANG,438000
2012-03,HOUGANG,440000
2012-03,HOUGANG,440000
2012-03,HOUGANG,441000
2012-03,HOUGANG,442000
2012-03,HOUGANG,446000
2012-03,HOUGANG,450000
2012-03,HOUGANG,454000
2012-03,HOUGANG,455000
2012-03,HOUGANG,458000
2012-03,HOUGANG,458000
2012-03,HOUGANG,458500
2012-03,HOUGANG,460000
2012-03,HOUGANG,460000
2012-03,HOUGANG,463000
2012-03,HOUGANG,465000
2012-03,HOUGANG,471200
2012-03,HOUGANG,475000
2012-03,HOUGANG,476000
2012-03,HOUGANG,478000
2012-03,HOUGANG,480000
2012-03,HOUGANG,481000
2012-03,HOUGANG,490000
2012-03,HOUGANG,490000
2012-03,HOUGANG,492000
2012-03,HOUGANG,493000
2012-03,HOUGANG,494000
2012-03,HOUGANG,503800
2012-03,HOUGANG,505000
2012-03,HOUGANG,506000
2012-03,HOUGANG,508000
2012-03,HOUGANG,525000
2012-03,HOUGANG,530000
2012-03,HOUGANG,537000
2012-03,HOUGANG,540000
2012-03,HOUGANG,550000
2012-03,HOUGANG,553000
2012-03,HOUGANG,557888
2012-03,HOUGANG,560000
2012-03,HOUGANG,585000
2012-03,HOUGANG,595000
2012-03,HOUGANG,595000
2012-03,HOUGANG,600000
2012-03,HOUGANG,600000
2012-03,HOUGANG,605000
2012-03,HOUGANG,618000
2012-03,HOUGANG,625000
2012-03,HOUGANG,625000
2012-03,HOUGANG,625000
2012-03,HOUGANG,635000
2012-03,HOUGANG,638000
2012-03,HOUGANG,645000
2012-03,HOUGANG,647800
2012-03,HOUGANG,680000
2012-03,HOUGANG,700000
2012-03,HOUGANG,705000
2012-03,HOUGANG,710000
2012-03,JURONG EAST,304000
2012-03,JURONG EAST,310000
2012-03,JURONG EAST,315000
2012-03,JURONG EAST,318000
2012-03,JURONG EAST,320100
2012-03,JURONG EAST,323000
2012-03,JURONG EAST,323000
2012-03,JURONG EAST,324000
2012-03,JURONG EAST,324000
2012-03,JURONG EAST,324000
2012-03,JURONG EAST,325000
2012-03,JURONG EAST,327000
2012-03,JURONG EAST,328000
2012-03,JURONG EAST,328000
2012-03,JURONG EAST,329000
2012-03,JURONG EAST,331000
2012-03,JURONG EAST,331000
2012-03,JURONG EAST,332000
2012-03,JURONG EAST,333000
2012-03,JURONG EAST,337000
2012-03,JURONG EAST,337000
2012-03,JURONG EAST,338000
2012-03,JURONG EAST,339500
2012-03,JURONG EAST,340000
2012-03,JURONG EAST,343000
2012-03,JURONG EAST,345000
2012-03,JURONG EAST,345000
2012-03,JURONG EAST,346000
2012-03,JURONG EAST,348000
2012-03,JURONG EAST,357000
2012-03,JURONG EAST,365000
2012-03,JURONG EAST,365000
2012-03,JURONG EAST,370000
2012-03,JURONG EAST,377000
2012-03,JURONG EAST,381800
2012-03,JURONG EAST,400000
2012-03,JURONG EAST,411000
2012-03,JURONG EAST,414000
2012-03,JURONG EAST,428000
2012-03,JURONG EAST,428000
2012-03,JURONG EAST,430000
2012-03,JURONG EAST,443000
2012-03,JURONG EAST,448000
2012-03,JURONG EAST,450000
2012-03,JURONG EAST,450000
2012-03,JURONG EAST,455000
2012-03,JURONG EAST,460000
2012-03,JURONG EAST,463000
2012-03,JURONG EAST,475000
2012-03,JURONG EAST,478000
2012-03,JURONG EAST,484000
2012-03,JURONG EAST,490000
2012-03,JURONG EAST,499000
2012-03,JURONG EAST,510000
2012-03,JURONG EAST,515000
2012-03,JURONG EAST,528000
2012-03,JURONG EAST,538000
2012-03,JURONG EAST,540000
2012-03,JURONG EAST,550000
2012-03,JURONG EAST,570000
2012-03,JURONG EAST,595000
2012-03,JURONG EAST,608800
2012-03,JURONG EAST,680000
2012-03,JURONG EAST,707000
2012-03,JURONG WEST,253000
2012-03,JURONG WEST,265000
2012-03,JURONG WEST,273500
2012-03,JURONG WEST,274000
2012-03,JURONG WEST,280000
2012-03,JURONG WEST,280000
2012-03,JURONG WEST,282000
2012-03,JURONG WEST,292000
2012-03,JURONG WEST,293000
2012-03,JURONG WEST,295000
2012-03,JURONG WEST,298000
2012-03,JURONG WEST,298888
2012-03,JURONG WEST,300000
2012-03,JURONG WEST,300000
2012-03,JURONG WEST,303000
2012-03,JURONG WEST,306000
2012-03,JURONG WEST,308000
2012-03,JURONG WEST,309000
2012-03,JURONG WEST,310500
2012-03,JURONG WEST,315000
2012-03,JURONG WEST,318000
2012-03,JURONG WEST,326500
2012-03,JURONG WEST,328000
2012-03,JURONG WEST,330000
2012-03,JURONG WEST,331000
2012-03,JURONG WEST,333000
2012-03,JURONG WEST,333000
2012-03,JURONG WEST,334000
2012-03,JURONG WEST,338000
2012-03,JURONG WEST,342000
2012-03,JURONG WEST,343000
2012-03,JURONG WEST,355000
2012-03,JURONG WEST,358000
2012-03,JURONG WEST,365000
2012-03,JURONG WEST,367500
2012-03,JURONG WEST,371000
2012-03,JURONG WEST,375000
2012-03,JURONG WEST,375000
2012-03,JURONG WEST,376000
2012-03,JURONG WEST,377000
2012-03,JURONG WEST,380000
2012-03,JURONG WEST,380000
2012-03,JURONG WEST,381500
2012-03,JURONG WEST,383000
2012-03,JURONG WEST,385000
2012-03,JURONG WEST,385000
2012-03,JURONG WEST,386000
2012-03,JURONG WEST,386000
2012-03,JURONG WEST,388000
2012-03,JURONG WEST,388000
2012-03,JURONG WEST,390000
2012-03,JURONG WEST,392000
2012-03,JURONG WEST,395000
2012-03,JURONG WEST,395000
2012-03,JURONG WEST,395000
2012-03,JURONG WEST,396000
2012-03,JURONG WEST,397000
2012-03,JURONG WEST,397000
2012-03,JURONG WEST,399000
2012-03,JURONG WEST,399000
2012-03,JURONG WEST,399000
2012-03,JURONG WEST,400000
2012-03,JURONG WEST,400000
2012-03,JURONG WEST,400000
2012-03,JURONG WEST,400000
2012-03,JURONG WEST,401000
2012-03,JURONG WEST,401500
2012-03,JURONG WEST,402000
2012-03,JURONG WEST,403000
2012-03,JURONG WEST,403000
2012-03,JURONG WEST,408000
2012-03,JURONG WEST,410000
2012-03,JURONG WEST,410000
2012-03,JURONG WEST,410000
2012-03,JURONG WEST,411000
2012-03,JURONG WEST,412000
2012-03,JURONG WEST,412000
2012-03,JURONG WEST,415000
2012-03,JURONG WEST,416000
2012-03,JURONG WEST,417000
2012-03,JURONG WEST,418000
2012-03,JURONG WEST,418000
2012-03,JURONG WEST,418500
2012-03,JURONG WEST,420000
2012-03,JURONG WEST,420000
2012-03,JURONG WEST,421000
2012-03,JURONG WEST,421000
2012-03,JURONG WEST,423000
2012-03,JURONG WEST,425000
2012-03,JURONG WEST,425000
2012-03,JURONG WEST,426000
2012-03,JURONG WEST,427000
2012-03,JURONG WEST,427500
2012-03,JURONG WEST,428000
2012-03,JURONG WEST,428000
2012-03,JURONG WEST,430000
2012-03,JURONG WEST,433000
2012-03,JURONG WEST,433000
2012-03,JURONG WEST,435000
2012-03,JURONG WEST,443000
2012-03,JURONG WEST,443800
2012-03,JURONG WEST,445000
2012-03,JURONG WEST,445000
2012-03,JURONG WEST,445000
2012-03,JURONG WEST,446000
2012-03,JURONG WEST,446500
2012-03,JURONG WEST,446800
2012-03,JURONG WEST,449100
2012-03,JURONG WEST,450000
2012-03,JURONG WEST,452000
2012-03,JURONG WEST,453000
2012-03,JURONG WEST,455000
2012-03,JURONG WEST,457000
2012-03,JURONG WEST,457000
2012-03,JURONG WEST,458000
2012-03,JURONG WEST,460000
2012-03,JURONG WEST,462000
2012-03,JURONG WEST,464000
2012-03,JURONG WEST,465000
2012-03,JURONG WEST,465000
2012-03,JURONG WEST,465000
2012-03,JURONG WEST,466000
2012-03,JURONG WEST,468000
2012-03,JURONG WEST,468000
2012-03,JURONG WEST,469500
2012-03,JURONG WEST,470000
2012-03,JURONG WEST,470000
2012-03,JURONG WEST,471000
2012-03,JURONG WEST,471000
2012-03,JURONG WEST,472000
2012-03,JURONG WEST,475000
2012-03,JURONG WEST,475000
2012-03,JURONG WEST,475000
2012-03,JURONG WEST,475000
2012-03,JURONG WEST,475000
2012-03,JURONG WEST,476000
2012-03,JURONG WEST,478000
2012-03,JURONG WEST,478000
2012-03,JURONG WEST,478000
2012-03,JURONG WEST,478888
2012-03,JURONG WEST,480000
2012-03,JURONG WEST,480000
2012-03,JURONG WEST,481000
2012-03,JURONG WEST,485000
2012-03,JURONG WEST,488000
2012-03,JURONG WEST,488000
2012-03,JURONG WEST,492588
2012-03,JURONG WEST,495000
2012-03,JURONG WEST,496000
2012-03,JURONG WEST,498000
2012-03,JURONG WEST,500000
2012-03,JURONG WEST,500000
2012-03,JURONG WEST,500000
2012-03,JURONG WEST,500000
2012-03,JURONG WEST,503000
2012-03,JURONG WEST,503800
2012-03,JURONG WEST,505000
2012-03,JURONG WEST,505000
2012-03,JURONG WEST,508000
2012-03,JURONG WEST,508000
2012-03,JURONG WEST,510000
2012-03,JURONG WEST,515000
2012-03,JURONG WEST,518888
2012-03,JURONG WEST,521000
2012-03,JURONG WEST,525000
2012-03,JURONG WEST,527000
2012-03,JURONG WEST,530000
2012-03,JURONG WEST,530000
2012-03,JURONG WEST,538000
2012-03,JURONG WEST,550000
2012-03,JURONG WEST,555000
2012-03,JURONG WEST,557500
2012-03,JURONG WEST,558000
2012-03,JURONG WEST,565000
2012-03,JURONG WEST,572000
2012-03,JURONG WEST,588000
2012-03,JURONG WEST,600000
2012-03,JURONG WEST,630000
2012-03,KALLANG/WHAMPOA,273000
2012-03,KALLANG/WHAMPOA,278000
2012-03,KALLANG/WHAMPOA,295000
2012-03,KALLANG/WHAMPOA,295000
2012-03,KALLANG/WHAMPOA,298000
2012-03,KALLANG/WHAMPOA,300000
2012-03,KALLANG/WHAMPOA,305000
2012-03,KALLANG/WHAMPOA,307000
2012-03,KALLANG/WHAMPOA,312000
2012-03,KALLANG/WHAMPOA,313888
2012-03,KALLANG/WHAMPOA,315000
2012-03,KALLANG/WHAMPOA,320000
2012-03,KALLANG/WHAMPOA,322000
2012-03,KALLANG/WHAMPOA,325000
2012-03,KALLANG/WHAMPOA,325000
2012-03,KALLANG/WHAMPOA,325000
2012-03,KALLANG/WHAMPOA,326500
2012-03,KALLANG/WHAMPOA,328000
2012-03,KALLANG/WHAMPOA,329000
2012-03,KALLANG/WHAMPOA,329000
2012-03,KALLANG/WHAMPOA,329188
2012-03,KALLANG/WHAMPOA,330000
2012-03,KALLANG/WHAMPOA,330000
2012-03,KALLANG/WHAMPOA,331000
2012-03,KALLANG/WHAMPOA,334000
2012-03,KALLANG/WHAMPOA,334000
2012-03,KALLANG/WHAMPOA,338000
2012-03,KALLANG/WHAMPOA,340000
2012-03,KALLANG/WHAMPOA,342000
2012-03,KALLANG/WHAMPOA,345000
2012-03,KALLANG/WHAMPOA,357800
2012-03,KALLANG/WHAMPOA,370000
2012-03,KALLANG/WHAMPOA,375000
2012-03,KALLANG/WHAMPOA,376000
2012-03,KALLANG/WHAMPOA,377000
2012-03,KALLANG/WHAMPOA,382000
2012-03,KALLANG/WHAMPOA,391000
2012-03,KALLANG/WHAMPOA,440000
2012-03,KALLANG/WHAMPOA,455000
2012-03,KALLANG/WHAMPOA,460000
2012-03,KALLANG/WHAMPOA,480000
2012-03,KALLANG/WHAMPOA,487000
2012-03,KALLANG/WHAMPOA,500000
2012-03,KALLANG/WHAMPOA,503000
2012-03,KALLANG/WHAMPOA,513000
2012-03,KALLANG/WHAMPOA,520000
2012-03,KALLANG/WHAMPOA,535000
2012-03,KALLANG/WHAMPOA,550000
2012-03,KALLANG/WHAMPOA,560000
2012-03,KALLANG/WHAMPOA,590000
2012-03,KALLANG/WHAMPOA,600000
2012-03,KALLANG/WHAMPOA,609888
2012-03,KALLANG/WHAMPOA,625000
2012-03,KALLANG/WHAMPOA,630000
2012-03,KALLANG/WHAMPOA,635000
2012-03,KALLANG/WHAMPOA,642000
2012-03,KALLANG/WHAMPOA,652000
2012-03,KALLANG/WHAMPOA,658000
2012-03,KALLANG/WHAMPOA,668000
2012-03,KALLANG/WHAMPOA,680000
2012-03,KALLANG/WHAMPOA,688000
2012-03,KALLANG/WHAMPOA,698000
2012-03,KALLANG/WHAMPOA,710000
2012-03,KALLANG/WHAMPOA,718000
2012-03,KALLANG/WHAMPOA,818000
2012-03,MARINE PARADE,415000
2012-03,MARINE PARADE,418000
2012-03,MARINE PARADE,422000
2012-03,MARINE PARADE,432000
2012-03,MARINE PARADE,443000
2012-03,MARINE PARADE,482000
2012-03,MARINE PARADE,490000
2012-03,MARINE PARADE,505000
2012-03,MARINE PARADE,525000
2012-03,MARINE PARADE,550000
2012-03,MARINE PARADE,550000
2012-03,MARINE PARADE,732000
2012-03,MARINE PARADE,770000
2012-03,MARINE PARADE,775000
2012-03,MARINE PARADE,790000
2012-03,PASIR RIS,305500
2012-03,PASIR RIS,403000
2012-03,PASIR RIS,412000
2012-03,PASIR RIS,416000
2012-03,PASIR RIS,417000
2012-03,PASIR RIS,418000
2012-03,PASIR RIS,418000
2012-03,PASIR RIS,420000
2012-03,PASIR RIS,422000
2012-03,PASIR RIS,425000
2012-03,PASIR RIS,426000
2012-03,PASIR RIS,426000
2012-03,PASIR RIS,427000
2012-03,PASIR RIS,427500
2012-03,PASIR RIS,428000
2012-03,PASIR RIS,428000
2012-03,PASIR RIS,429000
2012-03,PASIR RIS,432000
2012-03,PASIR RIS,435000
2012-03,PASIR RIS,436000
2012-03,PASIR RIS,436000
2012-03,PASIR RIS,440000
2012-03,PASIR RIS,445000
2012-03,PASIR RIS,448000
2012-03,PASIR RIS,448000
2012-03,PASIR RIS,453000
2012-03,PASIR RIS,460000
2012-03,PASIR RIS,462000
2012-03,PASIR RIS,465000
2012-03,PASIR RIS,467000
2012-03,PASIR RIS,470000
2012-03,PASIR RIS,470000
2012-03,PASIR RIS,473000
2012-03,PASIR RIS,490000
2012-03,PASIR RIS,490000
2012-03,PASIR RIS,496000
2012-03,PASIR RIS,498000
2012-03,PASIR RIS,500000
2012-03,PASIR RIS,500000
2012-03,PASIR RIS,505000
2012-03,PASIR RIS,505000
2012-03,PASIR RIS,507000
2012-03,PASIR RIS,510000
2012-03,PASIR RIS,510000
2012-03,PASIR RIS,514000
2012-03,PASIR RIS,520000
2012-03,PASIR RIS,523000
2012-03,PASIR RIS,525500
2012-03,PASIR RIS,527500
2012-03,PASIR RIS,528000
2012-03,PASIR RIS,530000
2012-03,PASIR RIS,537500
2012-03,PASIR RIS,540000
2012-03,PASIR RIS,540000
2012-03,PASIR RIS,540000
2012-03,PASIR RIS,543000
2012-03,PASIR RIS,545000
2012-03,PASIR RIS,550000
2012-03,PASIR RIS,558000
2012-03,PASIR RIS,568000
2012-03,PASIR RIS,570000
2012-03,PASIR RIS,583000
2012-03,PASIR RIS,614000
2012-03,PASIR RIS,620000
2012-03,PASIR RIS,640888
2012-03,PASIR RIS,645000
2012-03,PASIR RIS,659000
2012-03,PUNGGOL,431000
2012-03,PUNGGOL,440000
2012-03,PUNGGOL,445000
2012-03,PUNGGOL,447000
2012-03,PUNGGOL,450000
2012-03,PUNGGOL,450000
2012-03,PUNGGOL,450000
2012-03,PUNGGOL,452000
2012-03,PUNGGOL,452000
2012-03,PUNGGOL,452500
2012-03,PUNGGOL,460000
2012-03,PUNGGOL,465000
2012-03,PUNGGOL,467000
2012-03,PUNGGOL,467000
2012-03,PUNGGOL,468888
2012-03,PUNGGOL,470000
2012-03,PUNGGOL,470000
2012-03,PUNGGOL,471000
2012-03,PUNGGOL,472000
2012-03,PUNGGOL,473000
2012-03,PUNGGOL,475000
2012-03,PUNGGOL,478000
2012-03,PUNGGOL,480000
2012-03,PUNGGOL,480000
2012-03,PUNGGOL,482000
2012-03,PUNGGOL,482200
2012-03,PUNGGOL,482500
2012-03,PUNGGOL,483888
2012-03,PUNGGOL,484000
2012-03,PUNGGOL,488000
2012-03,PUNGGOL,490000
2012-03,PUNGGOL,490000
2012-03,PUNGGOL,490000
2012-03,PUNGGOL,490000
2012-03,PUNGGOL,491000
2012-03,PUNGGOL,491000
2012-03,PUNGGOL,495000
2012-03,PUNGGOL,495000
2012-03,PUNGGOL,495000
2012-03,PUNGGOL,500000
2012-03,PUNGGOL,500000
2012-03,PUNGGOL,500000
2012-03,PUNGGOL,500500
2012-03,PUNGGOL,501000
2012-03,PUNGGOL,502000
2012-03,PUNGGOL,505000
2012-03,PUNGGOL,506000
2012-03,PUNGGOL,507000
2012-03,PUNGGOL,510000
2012-03,PUNGGOL,510000
2012-03,PUNGGOL,510000
2012-03,PUNGGOL,510000
2012-03,PUNGGOL,510000
2012-03,PUNGGOL,515000
2012-03,PUNGGOL,517000
2012-03,PUNGGOL,517000
2012-03,PUNGGOL,518000
2012-03,PUNGGOL,518000
2012-03,PUNGGOL,519000
2012-03,PUNGGOL,520000
2012-03,PUNGGOL,520000
2012-03,PUNGGOL,521000
2012-03,PUNGGOL,522000
2012-03,PUNGGOL,523000
2012-03,PUNGGOL,525000
2012-03,PUNGGOL,528000
2012-03,PUNGGOL,528000
2012-03,PUNGGOL,530000
2012-03,PUNGGOL,531000
2012-03,PUNGGOL,535000
2012-03,PUNGGOL,535000
2012-03,PUNGGOL,538000
2012-03,PUNGGOL,540000
2012-03,PUNGGOL,540000
2012-03,PUNGGOL,541000
2012-03,PUNGGOL,542000
2012-03,PUNGGOL,543000
2012-03,PUNGGOL,548000
2012-03,PUNGGOL,550000
2012-03,PUNGGOL,550000
2012-03,PUNGGOL,550000
2012-03,PUNGGOL,551000
2012-03,PUNGGOL,556800
2012-03,PUNGGOL,558000
2012-03,PUNGGOL,560000
2012-03,PUNGGOL,560000
2012-03,PUNGGOL,565000
2012-03,PUNGGOL,565000
2012-03,PUNGGOL,573000
2012-03,PUNGGOL,575000
2012-03,PUNGGOL,583000
2012-03,PUNGGOL,590000
2012-03,PUNGGOL,595000
2012-03,PUNGGOL,600000
2012-03,PUNGGOL,603000
2012-03,PUNGGOL,608000
2012-03,PUNGGOL,610000
2012-03,PUNGGOL,610000
2012-03,QUEENSTOWN,255000
2012-03,QUEENSTOWN,256888
2012-03,QUEENSTOWN,259000
2012-03,QUEENSTOWN,261000
2012-03,QUEENSTOWN,265000
2012-03,QUEENSTOWN,266000
2012-03,QUEENSTOWN,270000
2012-03,QUEENSTOWN,272000
2012-03,QUEENSTOWN,287000
2012-03,QUEENSTOWN,289000
2012-03,QUEENSTOWN,298000
2012-03,QUEENSTOWN,305000
2012-03,QUEENSTOWN,311000
2012-03,QUEENSTOWN,317000
2012-03,QUEENSTOWN,318000
2012-03,QUEENSTOWN,319500
2012-03,QUEENSTOWN,320000
2012-03,QUEENSTOWN,320000
2012-03,QUEENSTOWN,325000
2012-03,QUEENSTOWN,327000
2012-03,QUEENSTOWN,330000
2012-03,QUEENSTOWN,331000
2012-03,QUEENSTOWN,335000
2012-03,QUEENSTOWN,338000
2012-03,QUEENSTOWN,350000
2012-03,QUEENSTOWN,358000
2012-03,QUEENSTOWN,365000
2012-03,QUEENSTOWN,373000
2012-03,QUEENSTOWN,378000
2012-03,QUEENSTOWN,380000
2012-03,QUEENSTOWN,380000
2012-03,QUEENSTOWN,381000
2012-03,QUEENSTOWN,383000
2012-03,QUEENSTOWN,390000
2012-03,QUEENSTOWN,403000
2012-03,QUEENSTOWN,412888
2012-03,QUEENSTOWN,418000
2012-03,QUEENSTOWN,428000
2012-03,QUEENSTOWN,435000
2012-03,QUEENSTOWN,460000
2012-03,QUEENSTOWN,465000
2012-03,QUEENSTOWN,470000
2012-03,QUEENSTOWN,472000
2012-03,QUEENSTOWN,475000
2012-03,QUEENSTOWN,475000
2012-03,QUEENSTOWN,485000
2012-03,QUEENSTOWN,500000
2012-03,QUEENSTOWN,533000
2012-03,QUEENSTOWN,535000
2012-03,QUEENSTOWN,545000
2012-03,QUEENSTOWN,618000
2012-03,QUEENSTOWN,640000
2012-03,QUEENSTOWN,650000
2012-03,QUEENSTOWN,655000
2012-03,QUEENSTOWN,665000
2012-03,QUEENSTOWN,690000
2012-03,QUEENSTOWN,692000
2012-03,QUEENSTOWN,700000
2012-03,QUEENSTOWN,705000
2012-03,QUEENSTOWN,710000
2012-03,QUEENSTOWN,730888
2012-03,QUEENSTOWN,795000
2012-03,QUEENSTOWN,800000
2012-03,QUEENSTOWN,800000
2012-03,QUEENSTOWN,812000
2012-03,SEMBAWANG,362000
2012-03,SEMBAWANG,374000
2012-03,SEMBAWANG,387000
2012-03,SEMBAWANG,395000
2012-03,SEMBAWANG,400000
2012-03,SEMBAWANG,410000
2012-03,SEMBAWANG,424000
2012-03,SEMBAWANG,425000
2012-03,SEMBAWANG,428000
2012-03,SEMBAWANG,429000
2012-03,SEMBAWANG,440000
2012-03,SEMBAWANG,442000
2012-03,SEMBAWANG,445000
2012-03,SEMBAWANG,445000
2012-03,SEMBAWANG,448000
2012-03,SEMBAWANG,448000
2012-03,SEMBAWANG,452000
2012-03,SEMBAWANG,455000
2012-03,SEMBAWANG,455000
2012-03,SEMBAWANG,455000
2012-03,SEMBAWANG,456000
2012-03,SEMBAWANG,460000
2012-03,SEMBAWANG,460000
2012-03,SEMBAWANG,463000
2012-03,SEMBAWANG,465000
2012-03,SEMBAWANG,466000
2012-03,SEMBAWANG,470000
2012-03,SEMBAWANG,472888
2012-03,SEMBAWANG,478000
2012-03,SEMBAWANG,480000
2012-03,SEMBAWANG,482000
2012-03,SEMBAWANG,485000
2012-03,SEMBAWANG,485000
2012-03,SEMBAWANG,493000
2012-03,SEMBAWANG,497000
2012-03,SEMBAWANG,504000
2012-03,SEMBAWANG,507000
2012-03,SEMBAWANG,510000
2012-03,SEMBAWANG,522000
2012-03,SEMBAWANG,528000
2012-03,SEMBAWANG,532000
2012-03,SEMBAWANG,550000
2012-03,SEMBAWANG,557500
2012-03,SEMBAWANG,560000
2012-03,SEMBAWANG,585888
2012-03,SENGKANG,390000
2012-03,SENGKANG,405000
2012-03,SENGKANG,405000
2012-03,SENGKANG,408000
2012-03,SENGKANG,409000
2012-03,SENGKANG,414000
2012-03,SENGKANG,416000
2012-03,SENGKANG,420000
2012-03,SENGKANG,420000
2012-03,SENGKANG,420000
2012-03,SENGKANG,427000
2012-03,SENGKANG,430000
2012-03,SENGKANG,436000
2012-03,SENGKANG,437000
2012-03,SENGKANG,438000
2012-03,SENGKANG,438000
2012-03,SENGKANG,438000
2012-03,SENGKANG,440000
2012-03,SENGKANG,440000
2012-03,SENGKANG,442000
2012-03,SENGKANG,443000
2012-03,SENGKANG,445000
2012-03,SENGKANG,448000
2012-03,SENGKANG,450000
2012-03,SENGKANG,450000
2012-03,SENGKANG,450000
2012-03,SENGKANG,452000
2012-03,SENGKANG,452000
2012-03,SENGKANG,453000
2012-03,SENGKANG,455000
2012-03,SENGKANG,456000
2012-03,SENGKANG,458000
2012-03,SENGKANG,459000
2012-03,SENGKANG,460000
2012-03,SENGKANG,461000
2012-03,SENGKANG,461500
2012-03,SENGKANG,463000
2012-03,SENGKANG,468000
2012-03,SENGKANG,469000
2012-03,SENGKANG,470000
2012-03,SENGKANG,470000
2012-03,SENGKANG,471000
2012-03,SENGKANG,473000
2012-03,SENGKANG,474000
2012-03,SENGKANG,480000
2012-03,SENGKANG,480000
2012-03,SENGKANG,480000
2012-03,SENGKANG,485000
2012-03,SENGKANG,486000
2012-03,SENGKANG,487000
2012-03,SENGKANG,490000
2012-03,SENGKANG,492000
2012-03,SENGKANG,493000
2012-03,SENGKANG,493000
2012-03,SENGKANG,498000
2012-03,SENGKANG,498000
2012-03,SENGKANG,500000
2012-03,SENGKANG,500000
2012-03,SENGKANG,505000
2012-03,SENGKANG,505000
2012-03,SENGKANG,508000
2012-03,SENGKANG,508000
2012-03,SENGKANG,510000
2012-03,SENGKANG,510000
2012-03,SENGKANG,510000
2012-03,SENGKANG,511500
2012-03,SENGKANG,512000
2012-03,SENGKANG,513750
2012-03,SENGKANG,515000
2012-03,SENGKANG,518000
2012-03,SENGKANG,519000
2012-03,SENGKANG,520000
2012-03,SENGKANG,520000
2012-03,SENGKANG,520000
2012-03,SENGKANG,525000
2012-03,SENGKANG,528000
2012-03,SENGKANG,530000
2012-03,SENGKANG,530800
2012-03,SENGKANG,535000
2012-03,SENGKANG,538000
2012-03,SENGKANG,538000
2012-03,SENGKANG,538000
2012-03,SENGKANG,540000
2012-03,SENGKANG,543000
2012-03,SENGKANG,545000
2012-03,SENGKANG,550000
2012-03,SENGKANG,550000
2012-03,SENGKANG,552000
2012-03,SENGKANG,552000
2012-03,SENGKANG,555000
2012-03,SENGKANG,555000
2012-03,SENGKANG,555000
2012-03,SENGKANG,555000
2012-03,SENGKANG,559000
2012-03,SENGKANG,560000
2012-03,SENGKANG,563000
2012-03,SENGKANG,565000
2012-03,SENGKANG,568000
2012-03,SENGKANG,570000
2012-03,SENGKANG,570000
2012-03,SENGKANG,572000
2012-03,SENGKANG,573000
2012-03,SENGKANG,575000
2012-03,SENGKANG,580000
2012-03,SENGKANG,582000
2012-03,SENGKANG,593000
2012-03,SENGKANG,595000
2012-03,SENGKANG,597500
2012-03,SENGKANG,600000
2012-03,SENGKANG,602500
2012-03,SENGKANG,620000
2012-03,SENGKANG,620000
2012-03,SENGKANG,636000
2012-03,SERANGOON,254000
2012-03,SERANGOON,268000
2012-03,SERANGOON,293000
2012-03,SERANGOON,307000
2012-03,SERANGOON,328000
2012-03,SERANGOON,337000
2012-03,SERANGOON,350000
2012-03,SERANGOON,357000
2012-03,SERANGOON,358000
2012-03,SERANGOON,370000
2012-03,SERANGOON,375000
2012-03,SERANGOON,380000
2012-03,SERANGOON,382000
2012-03,SERANGOON,410000
2012-03,SERANGOON,418000
